1560859874.6249757	72.535	5.761408e-09	9.311675e-09	6.273142e-09	2.803291e-08	4.597647e-09	6.358536e-09	7.446168e-09	1.020821e-08	
1560859934.5544202	71.434	5.088405e-09	9.045901e-09	6.351225e-09	2.628186e-08	5.62191e-09	7.809602e-09	8.949776e-09	1.258729e-08	
1560859994.4971404	72.121	5.285627e-09	7.681869e-09	4.716006e-09	3.323574e-08	4.435242e-09	6.235274e-09	7.585585e-09	1.140353e-08	
1560860054.4253962	73.086	5.462733e-09	1.060412e-08	4.297494e-09	3.364426e-08	4.391056e-09	6.29795e-09	7.602553e-09	1.032088e-08	
1560860114.3609738	73.777	4.349809e-09	1.012237e-08	5.225977e-09	3.536276e-08	5.355896e-09	6.423068e-09	7.746785e-09	9.972679e-09	
1560860174.2844996	70.879	4.975582e-09	8.158495e-09	6.414181e-09	2.53163e-08	4.232375e-09	6.5136e-09	6.782794e-09	1.506511e-08	
1560860234.2135258	66.879	4.571956e-09	6.416107e-09	4.914268e-09	1.948001e-08	5.195399e-09	7.978408e-09	7.452209e-09	2.181842e-08	
1560860294.1495898	66.191	3.954053e-09	5.039714e-09	3.338963e-09	2.130864e-08	4.058872e-09	6.459049e-09	5.822471e-09	2.477346e-08	
1560860354.08206	66.605	4.135969e-09	6.516539e-09	2.717433e-09	2.21905e-08	4.42349e-09	7.736685e-09	5.779362e-09	2.213762e-08	
1560860414.0105352	66.742	3.379021e-09	6.970279e-09	4.736028e-09	1.993361e-08	5.571766e-09	6.472744e-09	6.118492e-09	2.357539e-08	
1560860473.9518428	67.156	4.37456e-09	6.939774e-09	4.805526e-09	1.98066e-08	4.480603e-09	6.554455e-09	6.125061e-09	2.374932e-08	
1560860533.881055	67.293	3.195739e-09	5.69089e-09	3.476239e-09	2.002322e-08	5.400345e-09	8.116784e-09	6.125514e-09	2.30348e-08	
1560861088.7175922	70.051	5.388282e-09	1.59319e-08	4.504741e-09	5.372705e-08	4.719158e-09	8.338414e-09	6.258836e-09	1.82321e-08	
1560861148.662346	70.328	3.73642e-09	1.601539e-08	4.675037e-09	2.435764e-08	5.414922e-09	6.627576e-09	6.494559e-09	1.701548e-08	
1560861208.5954835	71.02	4.905615e-09	1.614836e-08	6.405187e-09	2.499686e-08	4.507396e-09	6.609934e-09	6.79724e-09	1.445317e-08	
1560861268.527791	71.156	3.78704e-09	7.663519e-09	4.847168e-09	2.571676e-08	5.718407e-09	8.484828e-09	8.662762e-09	1.631528e-08	
1560861328.4480176	71.434	5.188547e-09	7.55138e-09	3.999355e-09	5.578259e-08	4.582605e-09	6.638254e-09	6.921522e-09	1.498473e-08	
1560861388.3786	71.707	5.155312e-09	1.782675e-08	5.098178e-09	3.215662e-08	5.587757e-09	8.598227e-09	7.028148e-09	1.52303e-08	
1560861448.3335521	72.398	3.86289e-09	1.782133e-08	5.163606e-09	2.72215e-08	5.516984e-09	6.606916e-09	7.266624e-09	1.387467e-08	
1560861508.2648313	73.086	5.418566e-09	9.461973e-09	7.067454e-09	2.951601e-08	5.546892e-09	6.64545e-09	7.529635e-09	1.30616e-08	
1560861568.1829696	72.812	3.928777e-09	7.698861e-09	5.406973e-09	2.858817e-08	5.372478e-09	8.134583e-09	9.299567e-09	1.333164e-08	
1560861628.1050208	73.227	5.520456e-09	1.12159e-08	4.423001e-09	3.507268e-08	4.299491e-09	6.275053e-09	7.515189e-09	1.257499e-08	
1560861688.0390065	73.363	5.383145e-09	1.841128e-08	5.64606e-09	3.487182e-08	5.399721e-09	7.533196e-09	7.59384e-09	1.28994e-08	
1560861747.9676733	73.637	4.518528e-09	1.056699e-08	7.624658e-09	3.054947e-08	4.394347e-09	6.47553e-09	8.305771e-09	1.10236e-08	
1560861807.8860533	74.191	6.341317e-09	1.049136e-08	7.648778e-09	3.080672e-08	5.485764e-09	7.80587e-09	8.4861e-09	1.256334e-08	
1560861867.8175204	74.605	4.777334e-09	9.003412e-09	5.921225e-09	3.168385e-08	4.611749e-09	6.350411e-09	8.824103e-09	1.02872e-08	
1560861927.7475457	74.465	6.339608e-09	1.22754e-08	4.583668e-09	3.896893e-08	4.49682e-09	6.216704e-09	8.284043e-09	1.24823e-08	
1560861987.677815	73.363	4.55234e-09	1.034384e-08	5.612735e-09	3.577968e-08	5.65806e-09	6.427015e-09	7.690147e-09	1.199856e-08	
1560862047.6081522	73.086	5.70281e-09	9.970675e-09	7.20604e-09	2.853963e-08	4.530664e-09	6.460442e-09	7.595903e-09	1.038999e-08	
1560862107.5264266	71.57	5.181113e-09	8.789322e-09	7.096888e-09	2.721265e-08	5.550776e-09	7.797544e-09	8.784071e-09	1.676365e-08	
1560862167.455683	67.02	4.480123e-09	9.372516e-09	3.83487e-09	2.38846e-08	4.353687e-09	6.081604e-09	5.860765e-09	2.502832e-08	
1560862227.3764367	67.156	4.207686e-09	6.915119e-09	2.984317e-09	2.499052e-08	4.310915e-09	6.121298e-09	6.005914e-09	2.15878e-08	
1560862287.2988105	67.156	3.002827e-09	6.761422e-09	3.737339e-09	4.345472e-08	5.21672e-09	5.97993e-09	5.749553e-09	2.268676e-08	
1560862347.2274942	66.605	4.081307e-09	6.756293e-09	5.065118e-09	1.952002e-08	3.972954e-09	5.786797e-09	5.583996e-09	2.344614e-08	
1560862407.1584258	66.055	3.870092e-09	1.161821e-08	3.455449e-09	1.92091e-08	4.829693e-09	7.115428e-09	5.586059e-09	2.478048e-08	
1560862467.0898154	65.777	3.859597e-09	4.908902e-09	3.294631e-09	2.236495e-08	3.96153e-09	5.481123e-09	5.746801e-09	2.716009e-08	
1560862527.0185115	65.363	4.33225e-09	6.334262e-09	3.289739e-09	3.925374e-08	5.040303e-09	6.826906e-09	5.692136e-09	2.900442e-08	
1560862586.935456	65.363	2.953049e-09	5.989509e-09	4.49565e-09	1.785569e-08	5.110562e-09	5.727371e-09	5.570936e-09	2.816722e-08	
1560862646.8665862	65.363	3.941634e-09	1.161185e-08	4.09829e-09	1.727706e-08	5.02835e-09	5.800028e-09	5.625533e-09	2.784689e-08	
1560862706.7964537	65.086	3.013089e-09	5.197818e-09	2.981555e-09	1.719454e-08	5.206768e-09	7.101648e-09	6.782036e-09	2.78639e-08	
1560862766.7168262	65.5	3.871545e-09	5.100291e-09	2.395609e-09	3.610701e-08	4.029111e-09	5.585771e-09	5.254716e-09	2.763491e-08	
